,0,1,2
738,전라남도 여수시,2012.08.28 07:20 / 2012.08.28 15:42,421
739,전라남도 신안군,2012.08.28 07:20 / 2012.08.28 15:39,1358
740,전라남도 여수시,2012.08.28 07:19 / 2012.08.28 12:33,1
741,전라남도 영광군,2012.08.28 07:16 / 2012.08.28 21:37,5743
742,전라남도 무안군,2012.08.28 07:15 / 2012.08.28 15:37,3451
743,전라남도 담양군,2012.08.28 07:13 / 2012.08.28 11:30,6861
744,전라남도 순천시,2012.08.28 07:13 / 2012.08.28 07:13,9604
745,전라남도 담양군,2012.08.28 07:12 / 2012.08.28 11:15,1258
746,전라남도 무안군,2012.08.28 07:12 / 2012.08.29 23:37,4077
747,광주광역시 광산구,2012.08.28 07:11 / 2012.08.28 17:15,387
748,광주광역시 광산구,2012.08.28 07:11 / 2012.08.28 16:13,1701
749,광주광역시 광산구,2012.08.28 07:11 / 2012.08.28 15:46,4587
750,광주광역시 광산구,2012.08.28 07:11 / 2012.08.28 17:16,2165
751,광주광역시 광산구,2012.08.28 07:08 / 2012.08.28 14:16,3159
752, ,2012.08.28 07:07 / 2012.08.28 14:00,1701
753, ,2012.08.28 07:07 / 2012.08.28 14:00,49
754,전라남도 구례군,2012.08.28 07:07 / 2012.08.28 09:15,3565
755,전라남도 광양시,2012.08.28 07:04 / 2012.08.28 07:44,3120
756,충청북도 청주시 상당구,2012.08.28 07:01 / 2012.08.28 07:10,4761
757,광주광역시 북구,2012.08.28 07:01 / 2012.08.28 14:16,4706
758,전라남도 목포시,2012.08.28 07:00 / 2012.08.28 13:00,3409
759,전라남도 곡성군,2012.08.28 07:00 / 2012.08.28 14:13,4163
760,전라남도 여수시,2012.08.28 06:57 / 2012.08.28 16:39,481
761,광주광역시 북구,2012.08.28 06:55 / 2012.08.28 14:07,3133
762,전라남도 영암군,2012.08.28 06:55 / 2012.08.28 16:55,100
763,전라남도 해남군,2012.08.28 06:55 / 2012.08.29 17:10,4754
764,전라남도 신안군,2012.08.28 06:54 / 2012.08.29 22:23,7424
765,경상남도 창원시 성,2012.08.28 06:54 / 2012.08.28 07:37,663
766,전라남도 영암군,2012.08.28 06:51 / 2012.08.28 08:07,485
767,전라남도 영암군,2012.08.28 06:51 / 2012.08.28 16:11,1
768,전라남도 진도군,2012.08.28 06:49 / 2012.08.28 22:03,6752
769,전라남도 진도군,2012.08.28 06:49 / 2012.08.28 11:53,6752
770,전라남도 순천시,2012.08.28 06:49 / 2012.08.28 16:28,9675
771,전라남도 나주시,2012.08.28 06:49 / 2012.08.28 16:17,5504
772,전라남도 고흥군,2012.08.28 06:47 / 2012.08.28 06:48,3012
773,전라남도 순천시,2012.08.28 06:47 / 2012.08.28 16:14,1471
774,전라남도 여수시,2012.08.28 06:46 / 2012.08.28 17:00,2229
775,전라남도 여수시,2012.08.28 06:45 / 2012.08.28 16:59,5858
776,전라남도 강진군,2012.08.28 06:45 / 2012.08.28 21:27,2590
777,전라남도 무안군,2012.08.28 06:45 / 2012.08.28 06:52,860
778,전라남도 신안군,2012.08.28 06:45 / 2012.08.28 00:00,1500
779,광주광역시 남구,2012.08.28 06:45 / 2012.08.28 08:21,5762
780,전라남도 나주시,2012.08.28 06:44 / 2012.08.28 16:15,5562
781,전라남도 순천시,2012.08.28 06:44 / 2012.08.28 14:57,4851
782,전라남도 나주시,2012.08.28 06:44 / 2012.08.28 07:00,4058
783,광주광역시 서구,2012.08.28 06:43 / 2012.08.28 07:34,2069
784,전라남도 영암군,2012.08.28 06:43 / 2012.08.29 18:55,5923
785,전라남도 영암군,2012.08.28 06:42 / 2012.08.28 21:29,168
786,광주광역시 광산구,2012.08.28 06:42 / 2012.08.28 16:13,3284
787,전라남도 나주시,2012.08.28 06:42 / 2012.08.28 06:59,4052
788,전라남도 순천시,2012.08.28 06:40 / 2012.08.28 16:19,6335
789,전라남도 화순군,2012.08.28 06:40 / 2012.08.28 20:30,5901
790,전라남도 여수시,2012.08.28 06:39 / 2012.08.28 15:55,129
791,전라남도 여수시,2012.08.28 06:39 / 2012.08.28 16:59,1960
792,전라남도 해남군,2012.08.28 06:37 / 2012.08.28 16:48,2929
793,광주광역시 광산구,2012.08.28 06:37 / 2012.08.29 15:20,6723
794,광주광역시 광산구,2012.08.28 06:37 / 2012.08.28 16:55,5996
795,전라남도 목포시,2012.08.28 06:36 / 2012.08.28 14:40,7113
796,전라남도 나주시,2012.08.28 06:33 / 2012.08.28 06:57,4482
797,전라남도 나주시,2012.08.28 06:33 / 2012.08.28 06:56,1935
798,전라남도 나주시,2012.08.28 06:31 / 2012.08.28 16:22,1935
799,광주광역시 남구,2012.08.28 06:31 / 2012.08.28 07:02,4657
800,경상남도 고성군,2012.08.28 06:31 / 2012.08.28 12:21,1345
801,전라북도 고창군,2012.08.28 06:29 / 2012.08.28 08:29,8000
802,전라남도 고흥군,2012.08.28 06:28 / 2012.08.28 14:30,5408
803,전라북도 고창군,2012.08.28 06:28 / 2012.08.29 19:08,4000
804,전라북도 고창군,2012.08.28 06:28 / 2012.08.29 19:08,4000
805,전라북도 고창군,2012.08.28 06:28 / 2012.08.29 15:08,3826
806,전라북도 고창군,2012.08.28 06:27 / 2012.08.28 08:27,6993
807,전라남도 영암군,2012.08.28 06:27 / 2012.08.28 08:12,850
808,전라북도 고창군,2012.08.28 06:26 / 2012.08.29 05:13,3000
809,전라북도 고창군,2012.08.28 06:25 / 2012.08.28 08:25,7067
810,전라남도 나주시,2012.08.28 06:24 / 2012.08.28 06:36,971
811,전라북도 고창군,2012.08.28 06:23 / 2012.08.29 05:16,4133
812,전라북도 고창군,2012.08.28 06:22 / 2012.08.29 05:16,5927
813,전라북도 고창군,2012.08.28 06:22 / 2012.08.28 09:22,8000
814,전라남도 영암군,2012.08.28 06:22 / 2012.08.28 16:54,4489
815,전라남도 신안군,2012.08.28 06:20 / 2012.08.28 06:50,850
816,전라남도 신안군,2012.08.28 06:20 / 2012.08.28 00:00,850
817,경상남도 남해군,2012.08.28 06:20 / 2012.08.28 06:57,5013
818,전라북도 임실군,2012.08.28 06:18 / 2012.08.28 08:59,238
819,전라남도 여수시,2012.08.28 06:16 / 2012.08.28 17:01,3631
820,전라남도 순천시,2012.08.28 06:15 / 2012.08.28 07:15,6464
821,전라남도 고흥군,2012.08.28 06:15 / 2012.08.28 06:21,2122
822,전라남도 영암군,2012.08.28 06:15 / 2012.08.28 06:45,254
823,전라남도 영암군,2012.08.28 06:15 / 2012.08.29 13:44,8554
824,전라남도 영암군,2012.08.28 06:15 / 2012.08.29 13:42,3853
825,전라남도 영암군,2012.08.28 06:15 / 2012.08.28 06:32,320
826,전라남도 영암군,2012.08.28 06:15 / 2012.08.28 08:50,503
827,경상북도 상주시,2012.08.28 06:14 / 2012.08.28 08:02,1049
828,광주광역시 광산구,2012.08.28 06:14 / 2012.08.28 15:00,5197
829,광주광역시 광산구,2012.08.28 06:13 / 2012.08.28 17:47,6893
830,전라북도 군산시,2012.08.28 06:12 / 2012.08.28 07:06,2390
831,전라남도 순천시,2012.08.28 06:07 / 2012.08.28 16:14,727
832,전라남도 나주시,2012.08.28 06:06 / 2012.08.28 06:10,1868
833,대전광역시 서구,2012.08.28 06:06 / 2012.08.28 06:06,1800
834,전라남도 신안군,2012.08.28 06:06 / 2012.08.28 00:00,155
835,전라남도 해남군,2012.08.28 06:05 / 2012.08.28 16:48,4
836,전라남도 고흥군,2012.08.28 06:05 / 2012.08.28 06:08,3067
837,경상남도 창녕군,2012.08.28 06:04 / 2012.08.28 11:51,2170
838,경상남도 진주시,2012.08.28 06:04 / 2012.08.28 07:30,2316
839,전라남도 완도군,2012.08.28 06:03 / 2012.08.28 13:00,1086
840,전라남도 해남군,2012.08.28 06:02 / 2012.08.29 17:00,4610
841,충청북도 청주시 청원구,2012.08.28 06:01 / 2012.08.28 10:40,4198
842,전라남도 해남군,2012.08.28 06:01 / 2012.08.28 16:49,1532
843,전라남도 순천시,2012.08.28 06:01 / 2012.08.28 16:24,7355
844,전라북도 고창군,2012.08.28 06:00 / 2012.08.29 05:15,5000
845,전라북도 고창군,2012.08.28 06:00 / 2012.08.28 11:20,8744
846,전라북도 고창군,2012.08.28 06:00 / 2012.08.28 09:21,7131
847,전라남도 신안군,2012.08.28 05:59 / 2012.08.29 22:38,7140
848,전라남도 여수시,2012.08.28 05:58 / 2012.08.28 16:57,3626
849,전라남도 순천시,2012.08.28 05:57 / 2012.08.28 16:15,1424
850,전라북도 남원시,2012.08.28 05:54 / 2012.08.28 06:19,24
851,전라남도 여수시,2012.08.28 05:54 / 2012.08.28 14:16,1584
852,전라남도 구례군,2012.08.28 05:51 / 2012.08.28 06:15,6010
853,전라남도 구례군,2012.08.28 05:51 / 2012.08.28 13:32,6010
854,전라남도 고흥군,2012.08.28 05:51 / 2012.08.28 05:59,2198
855,전라남도 구례군,2012.08.28 05:51 / 2012.08.28 06:39,6010
856,전라남도 신안군,2012.08.28 05:50 / 2012.08.29 22:23,9802
857,전라남도 완도군,2012.08.28 05:48 / 2012.08.28 11:00,128
858,전라남도 나주시,2012.08.28 05:48 / 2012.08.28 17:00,4052
859,전라남도 해남군,2012.08.28 05:45 / 2012.08.28 16:47,1718
860,제주특별자치도 제주시,2012.08.28 05:44 / 2012.08.28 16:37,6900
861,전라남도 광양시,2012.08.28 05:44 / 2012.08.28 06:46,4904
862,전라남도 보성군,2012.08.28 05:40 / 2012.08.28 15:30,8419
863,강원도 평창군,2012.08.28 05:35 / 2012.08.28 05:39,17266
864,전라북도 고창군,2012.08.28 05:31 / 2012.08.29 05:14,4500
865,전라북도 고창군,2012.08.28 05:30 / 2012.08.29 05:15,4000
866,전라남도 장흥군,2012.08.28 05:30 / 2012.08.28 16:43,2189
867,전라남도 해남군,2012.08.28 05:30 / 2012.08.29 17:15,1890
868,전라북도 고창군,2012.08.28 05:29 / 2012.08.29 15:07,4000
869,충청남도 예산군,2012.08.28 05:26 / 2012.08.28 06:24,1137
870,충청남도 예산군,2012.08.28 05:26 / 2012.08.28 06:24,120
871,전라남도 장흥군,2012.08.28 05:25 / 2012.08.29 22:25,2057
872,경상남도 창원시 마산합포구,2012.08.28 05:24 / 2012.08.28 09:00,4018
873,전라남도 장흥군,2012.08.28 05:24 / 2012.08.29 13:56,5715
874,경상남도 창원시 마산합포구,2012.08.28 05:24 / 2012.08.28 07:37,4018
875,전라남도 순천시,2012.08.28 05:24 / 2012.08.28 07:24,14
876,전라남도 목포시,2012.08.28 05:23 / 2012.08.28 14:21,5924
877,전라남도 목포시,2012.08.28 05:22 / 2012.08.28 05:59,1329
878,전라남도 해남군,2012.08.28 05:22 / 2012.08.28 16:48,1581
879,전라남도 화순군,2012.08.28 05:20 / 2012.08.28 16:28,5274
880,전라남도 해남군,2012.08.28 05:19 / 2012.08.28 16:47,1944
881,경상남도 창원시 마산합포구,2012.08.28 05:16 / 2012.08.28 05:50,4018
882,경상남도 창원시 마산합포구,2012.08.28 05:15 / 2012.08.28 07:40,1762
883,전라남도 장흥군,2012.08.28 05:14 / 2012.08.29 22:24,6917
884,전라남도 해남군,2012.08.28 05:11 / 2012.08.29 17:21,1266
885,전라남도 화순군,2012.08.28 05:10 / 2012.08.28 16:21,5979
886,전라남도 순천시,2012.08.28 05:09 / 2012.08.28 16:21,3274
887,전라남도 영암군,2012.08.28 05:08 / 2012.08.28 21:30,97
888,전라남도 화순군,2012.08.28 05:05 / 2012.08.28 05:05,2464
889,전라남도 순천시,2012.08.28 05:04 / 2012.08.28 08:04,7866
890,전라남도 강진군,2012.08.28 05:03 / 2012.08.28 05:31,17266
891,전라남도 보성군,2012.08.28 05:02 / 2012.08.29 09:47,5179
892,전라남도 영암군,2012.08.28 04:57 / 2012.08.28 21:29,4547
893,전라남도 완도군,2012.08.28 04:55 / 2012.08.28 10:00,1881
894,전라남도 강진군,2012.08.28 04:55 / 2012.08.29 13:46,17266
895, ,2012.08.28 04:53 / 2012.08.28 04:59,1050
896,전라남도 신안군,2012.08.28 04:50 / 2012.08.28 06:29,300
897,전라남도 신안군,2012.08.28 04:50 / 2012.08.28 00:00,300
898,전라남도 보성군,2012.08.28 04:50 / 2012.08.28 10:26,2569
899,전라남도 순천시,2012.08.28 04:50 / 2012.08.28 16:20,5867
900,전라남도 고흥군,2012.08.28 04:49 / 2012.08.28 04:52,6758
901,전라남도 순천시,2012.08.28 04:46 / 2012.08.28 16:13,4723
902,제주특별자치도 제주시,2012.08.28 04:41 / 2012.08.28 04:44,3354
903,제주특별자치도 제주시,2012.08.28 04:41 / 2012.08.28 04:45,3354
904,제주특별자치도 제주시,2012.08.28 04:37 / 2012.08.28 11:48,3624
905,경상남도 진주시,2012.08.28 04:37 / 2012.08.28 14:52,3360
906,전라남도 완도군,2012.08.28 04:34 / 2012.08.28 15:30,697
907,제주특별자치도 제주시,2012.08.28 04:33 / 2012.08.28 11:17,5508
908,전라남도 순천시,2012.08.28 04:32 / 2012.08.28 16:23,7410
909,전라남도 영암군,2012.08.28 04:30 / 2012.08.28 16:54,4754
910,전라남도 해남군,2012.08.28 04:30 / 2012.08.28 21:00,1943
911,전라남도 해남군,2012.08.28 04:30 / 2012.08.28 16:48,806
912,전라남도 강진군,2012.08.28 04:30 / 2012.08.28 21:02,8351
913, ,2012.08.28 04:27 / 2012.08.28 20:10,704
914,전라남도 장흥군,2012.08.28 04:25 / 2012.08.28 16:44,3162
915,제주특별자치도 제주시,2012.08.28 04:23 / 2012.08.28 04:26,647
916,전라남도 완도군,2012.08.28 04:21 / 2012.08.28 15:00,42
917,전라남도 보성군,2012.08.28 04:20 / 2012.08.28 11:40,1832
918, ,2012.08.28 04:13 / 2012.08.28 04:20,2244
919,전라남도 화순군,2012.08.28 04:12 / 2012.08.28 11:15,2175
920,광주광역시 남구,2012.08.28 04:11 / 2012.08.28 04:36,3729
921, ,2012.08.28 04:10 / 2012.08.28 04:10,4181
922,제주특별자치도 서귀포시,2012.08.28 04:05 / 2012.08.28 19:30,751
923, ,2012.08.28 04:05 / 2012.08.28 15:10,3877
924,제주특별자치도 서귀포시,2012.08.28 04:01 / 2012.08.28 06:40,6882
925,전라남도 완도군,2012.08.28 03:57 / 2012.08.28 13:30,834
926,제주특별자치도 제주시,2012.08.28 03:53 / 2012.08.28 03:58,6900
927,전라남도 무안군,2012.08.28 03:50 / 2012.08.28 03:50,1120
928, ,2012.08.28 03:47 / 2012.08.28 16:40,2956
929,제주특별자치도 제주시,2012.08.28 03:44 / 2012.08.28 03:49,865
930,전라남도 보성군,2012.08.28 03:40 / 2012.08.28 10:01,577
931,제주특별자치도 서귀포시,2012.08.28 03:40 / 2012.08.28 03:40,641
932,전라남도 해남군,2012.08.28 03:38 / 2012.08.29 17:00,6613
933,전라남도 고흥군,2012.08.28 03:36 / 2012.08.28 04:57,2441
934,전라남도 화순군,2012.08.28 03:30 / 2012.08.28 19:30,4957
935,전라남도 무안군,2012.08.28 03:28 / 2012.08.28 03:28,4483
936,전라남도 보성군,2012.08.28 03:26 / 2012.08.28 13:46,7024
937,전라남도 고흥군,2012.08.28 03:26 / 2012.08.28 04:33,2441
938,전라남도 고흥군,2012.08.28 03:26 / 2012.08.28 03:29,2441
939,제주특별자치도 제주시,2012.08.28 03:23 / 2012.08.28 15:26,1712
940, ,2012.08.28 03:19 / 2012.08.28 10:43,1050
941,전라남도 영암군,2012.08.28 03:19 / 2012.08.28 15:43,36
942,전라남도 고흥군,2012.08.28 03:19 / 2012.08.29 13:36,3812
943,전라남도 여수시,2012.08.28 03:16 / 2012.08.28 16:58,3794
944,전라남도 완도군,2012.08.28 03:15 / 2012.08.28 05:00,3622
945,전라남도 완도군,2012.08.28 03:14 / 2012.08.29 13:52,8427
946,전라남도 나주시,2012.08.28 03:13 / 2012.08.28 03:23,3099
947,전라남도 보성군,2012.08.28 03:10 / 2012.08.28 12:03,5186
948,제주특별자치도 제주시,2012.08.28 03:09 / 2012.08.28 16:41,3676
949, ,2012.08.28 03:06 / 2012.08.28 03:10,1140
950,전라남도 완도군,2012.08.28 03:02 / 2012.08.28 06:00,2989
951,제주특별자치도 제주시,2012.08.28 02:38 / 2012.08.28 10:42,3082
952, ,2012.08.28 02:24 / 2012.08.28 10:46,2244
953, ,2012.08.28 02:19 / 2012.08.28 10:44,4467
954,전라남도 해남군,2012.08.28 02:15 / 2012.08.28 02:21,4500
955,전라남도 완도군,2012.08.28 02:12 / 2012.08.28 15:00,2590
956,전라남도 해남군,2012.08.28 02:10 / 2012.08.29 17:58,6918
957, ,2012.08.28 02:04 / 2012.08.28 02:09,4467
958,전라남도 해남군,2012.08.28 02:02 / 2012.08.28 02:08,3505
959,전라남도 강진군,2012.08.28 02:01 / 2012.08.29 13:46,1724
960,전라남도 강진군,2012.08.28 02:00 / 2012.08.29 13:52,5041
961,전라남도 장흥군,2012.08.28 01:50 / 2012.08.28 16:44,3381
962,전라남도 화순군,2012.08.28 01:47 / 2012.08.28 02:54,2590
963,전라남도 화순군,2012.08.28 01:47 / 2012.08.28 02:54,2995
964,전라남도 해남군,2012.08.28 01:45 / 2012.08.29 17:05,5522
965,전라남도 해남군,2012.08.28 01:45 / 2012.08.28 01:54,3000
966,전라남도 나주시,2012.08.28 01:43 / 2012.08.28 16:19,3099
967, ,2012.08.28 01:40 / 2012.08.28 16:38,5702
968,전라남도 장흥군,2012.08.28 01:32 / 2012.08.29 22:26,6010
969,전라남도 영암군,2012.08.28 01:31 / 2012.08.28 02:41,115
970, ,2012.08.28 01:30 / 2012.08.28 11:42,2236
971,제주특별자치도 제주시,2012.08.28 01:27 / 2012.08.28 16:39,4405
972,경상남도 하동군,2012.08.28 01:27 / 2012.08.28 01:28,75
973,전라남도 해남군,2012.08.28 01:25 / 2012.08.29 17:00,1710
974,제주특별자치도 제주시,2012.08.28 01:24 / 2012.08.28 16:38,2590
975,제주특별자치도 제주시,2012.08.28 01:16 / 2012.08.28 10:40,2559
976, ,2012.08.28 01:02 / 2012.08.28 01:08,1050
977,제주특별자치도 제주시,2012.08.28 00:58 / 2012.08.28 20:09,1140
978,전라남도 장흥군,2012.08.28 00:57 / 2012.08.28 01:24,155
979,전라남도 장흥군,2012.08.28 00:57 / 2012.08.28 01:31,155
980,전라남도 완도군,2012.08.28 00:55 / 2012.08.28 15:00,3355
981,제주특별자치도 제주시,2012.08.28 00:49 / 2012.08.28 00:50,3624
982,전라남도 완도군,2012.08.28 00:47 / 2012.08.29 13:34,4001
983,경상남도 거제시,2012.08.28 00:41 / 2012.08.28 02:16,1823
984,전라남도 여수시,2012.08.28 00:34 / 2012.08.28 01:02,26
985,전라남도 여수시,2012.08.28 00:34 / 2012.08.28 02:28,3966
986,제주특별자치도 제주시,2012.08.28 00:30 / 2012.08.28 16:40,3727
987,전라남도 고흥군,2012.08.28 00:29 / 2012.08.28 01:58,8344
988, ,2012.08.28 00:28 / 2012.08.28 00:35,1826
989, ,2012.08.28 00:21 / 2012.08.28 16:39,2977
990,전라남도 완도군,2012.08.27 23:58 / 2012.08.28 21:28,1525
991, ,2012.08.27 23:55 / 2012.08.27 22:59,5626
992,제주특별자치도 제주시,2012.08.27 23:50 / 2012.08.27 23:55,3354
993,전라남도 완도군,2012.08.27 23:43 / 2012.08.29 13:52,1508
994, ,2012.08.27 23:37 / 2012.08.27 23:37,2044
995,제주특별자치도 서귀포시,2012.08.27 23:35 / 2012.08.28 23:35,4556
996,제주특별자치도 서귀포시,2012.08.27 23:35 / 2012.08.28 14:25,1281
997, ,2012.08.27 23:33 / 2012.08.27 23:33,1664
998, ,2012.08.27 23:32 / 2012.08.28 01:44,6243
999,전라남도 해남군,2012.08.27 23:28 / 2012.08.27 23:43,200
1000, ,2012.08.27 23:25 / 2012.08.29 11:40,842
1001,제주특별자치도 서귀포시,2012.08.27 23:20 / 2012.08.27 23:20,1281
1002,제주특별자치도 서귀포시,2012.08.27 23:20 / 2012.08.28 00:35,5246
1003,제주특별자치도 서귀포시,2012.08.27 23:20 / 2012.08.28 00:33,6150
1004, ,2012.08.27 23:20 / 2012.08.27 23:20,1430
1005, ,2012.08.27 23:17 / 2012.08.27 23:17,1664
1006,제주특별자치도 서귀포시,2012.08.27 23:15 / 2012.08.28 13:50,2852
1007, ,2012.08.27 23:15 / 2012.08.28 01:49,1481
1008, ,2012.08.27 23:10 / 2012.08.27 23:10,842
1009, ,2012.08.27 23:10 / 2012.08.27 23:10,1664
1010, ,2012.08.27 23:02 / 2012.08.28 01:50,2414
1011,제주특별자치도 서귀포시,2012.08.27 23:01 / 2012.08.28 11:37,641
1012, ,2012.08.27 23:00 / 2012.08.28 20:45,1430
1013,제주특별자치도 서귀포시,2012.08.27 23:00 / 2012.08.28 21:05,3976
1014, ,2012.08.27 22:53 / 2012.08.29 11:00,1442
1015,제주특별자치도 서귀포시,2012.08.27 22:50 / 2012.08.27 22:50,2211
1016,제주특별자치도 제주시,2012.08.27 22:42 / 2012.08.28 11:12,1826
1017, ,2012.08.27 22:41 / 2012.08.28 15:26,1336
1018,제주특별자치도 제주시,2012.08.27 22:40 / 2012.08.28 16:42,5106
1019,제주특별자치도 제주시,2012.08.27 22:39 / 2012.08.28 16:44,3538
1020, ,2012.08.27 22:36 / 2012.08.28 16:43,3915
1021, ,2012.08.27 22:30 / 2012.08.28 01:28,2510
1022,전라남도 완도군,2012.08.27 22:26 / 2012.08.28 13:00,2451
1023, ,2012.08.27 22:21 / 2012.08.28 01:46,1315
1024,제주특별자치도 서귀포시,2012.08.27 22:21 / 2012.08.27 23:30,4556
1025, ,2012.08.27 22:20 / 2012.08.28 19:40,2414
1026,제주특별자치도 서귀포시,2012.08.27 22:20 / 2012.08.28 00:36,6150
1027, ,2012.08.27 22:19 / 2012.08.28 13:57,1776
1028,제주특별자치도 서귀포시,2012.08.27 22:19 / 2012.08.27 22:19,2852
1029,제주특별자치도 서귀포시,2012.08.27 22:18 / 2012.08.27 22:18,2211
1030, ,2012.08.27 22:18 / 2012.08.27 22:18,6243
1031,제주특별자치도 제주시,2012.08.27 22:15 / 2012.08.28 16:42,2649
1032, ,2012.08.27 22:10 / 2012.08.29 12:50,1571
1033, ,2012.08.27 22:10 / 2012.08.28 16:40,3128
1034, ,2012.08.27 22:07 / 2012.08.28 11:43,2572
1035,전라남도 여수시,2012.08.27 22:04 / 2012.08.27 23:29,618
1036,전라남도 여수시,2012.08.27 22:04 / 2012.08.29 13:32,2695
1037, ,2012.08.27 22:03 / 2012.08.27 22:03,6243
1038, ,2012.08.27 22:01 / 2012.08.28 11:39,700
1039, ,2012.08.27 22:00 / 2012.08.27 22:00,3128
1040,제주특별자치도 서귀포시,2012.08.27 21:56 / 2012.08.27 21:56,4731
1041, ,2012.08.27 21:52 / 2012.08.28 00:34,6150
1042, ,2012.08.27 21:52 / 2012.08.29 12:50,1664
1043, ,2012.08.27 21:51 / 2012.08.29 12:40,2044
1044,제주특별자치도 서귀포시,2012.08.27 21:50 / 2012.08.27 21:50,2211
1045, ,2012.08.27 21:50 / 2012.08.27 21:50,3128
1046, ,2012.08.27 21:50 / 2012.08.28 20:55,1481
1047,제주특별자치도 서귀포시,2012.08.27 21:47 / 2012.08.28 20:45,2735
1048, ,2012.08.27 21:38 / 2012.08.27 21:43,1725
1049,제주특별자치도 제주시,2012.08.27 21:32 / 2012.08.28 15:27,1767
1050, ,2012.08.27 21:24 / 2012.08.28 20:30,1450
1051, ,2012.08.27 21:24 / 2012.08.27 21:24,3128
1052, ,2012.08.27 20:51 / 2012.08.27 20:53,1742
1053, ,2012.08.27 20:51 / 2012.08.27 20:56,1725
1054,제주특별자치도 제주시,2012.08.27 20:42 / 2012.08.27 20:50,2649
1055, ,2012.08.27 20:21 / 2012.08.28 15:26,5626
1056,제주특별자치도 제주시,2012.08.27 20:18 / 2012.08.28 16:37,7367
1057,제주특별자치도 서귀포시,2012.08.27 20:17 / 2012.08.27 20:17,3976
1058, ,2012.08.27 20:09 / 2012.08.28 20:10,1725
1059,제주특별자치도 서귀포시,2012.08.27 20:08 / 2012.08.28 00:32,6150
1060,제주특별자치도 서귀포시,2012.08.27 20:05 / 2012.08.27 20:05,3976
1061, ,2012.08.27 19:52 / 2012.08.28 21:00,6243
1062, ,2012.08.27 19:24 / 2012.08.27 20:38,336
1063,제주특별자치도 서귀포시,2012.08.27 19:12 / 2012.08.28 16:02,4731
1064,제주특별자치도 서귀포시,2012.08.27 19:09 / 2012.08.28 12:44,3401
1065, ,2012.08.27 18:48 / 2012.08.28 15:51,1315
1066, ,2012.08.27 18:16 / 2012.08.27 21:24,1422
1067,제주특별자치도 제주시,2012.08.27 16:58 / 2012.08.27 18:13,4195
1068,서울특별시 종로구,2012.08.27 14:56 / 2012.08.27 14:57,100
1069,제주특별자치도 제주시,2012.08.27 01:41 / 2012.08.28 16:41,2659
1070,전라북도 군산시,2012.08.13 03:15 / 2012.08.13 03:17,72
1071,전라북도 군산시,2012.08.13 03:15 / 2012.08.13 15:09,72
1072,전라북도 군산시,2012.08.13 02:02 / 2012.08.13 05:36,3404
1073,전라북도 군산시,2012.08.13 02:02 / 2012.08.13 06:42,4698
1074,인천광역시 서구,2012.07.26 15:30 / 2012.07.26 15:30,302
1075,강원도 원주시,2012.07.19 10:16 / 2012.07.19 11:37,1135
1076,강원도 횡성군,2012.07.19 09:56 / 2012.07.19 12:29,1247
1077,충청북도 보은군,2012.07.19 09:31 / 2012.07.19 10:16,1363
1078,경기도 이천시,2012.07.19 09:16 / 2012.07.19 10:39,97
1079,대전광역시 동구,2012.07.19 08:25 / 2012.07.19 09:04,1442
1080,강원도 양구군,2012.07.19 08:22 / 2012.07.19 10:42,356
1081,강원도 양구군,2012.07.19 08:22 / 2012.07.19 10:43,356
1082,대전광역시 대덕구,2012.07.19 07:07 / 2012.07.19 11:08,667
1083,서울특별시 은평구,2012.07.19 07:07 / 2012.07.19 07:42,3874
1084,경상남도 하동군,2012.07.19 05:56 / 2012.07.19 09:46,5
1085,경상남도 통영시,2012.07.19 05:37 / 2012.07.19 07:07,1734
1086,경상남도 하동군,2012.07.19 05:35 / 2012.07.19 08:47,20
1087,전라남도 장흥군,2012.07.19 05:14 / 2012.07.19 05:50,670
1088,전라남도 무안군,2012.07.19 04:50 / 2012.07.19 05:47,2986
1089,충청북도 영동군,2012.07.19 04:50 / 2012.07.19 06:25,2395
1090,충청북도 영동군,2012.07.19 04:50 / 2012.07.19 05:50,2395
1091,전라북도 고창군,2012.07.19 03:46 / 2012.07.19 04:38,2239
1092,전라남도 담양군,2012.07.19 03:00 / 2012.07.19 03:50,4009
1093,전라남도 담양군,2012.07.19 02:11 / 2012.07.19 02:52,4009
1094,전라남도 나주시,2012.07.19 00:55 / 2012.07.19 01:45,777
1095, ,2012.07.19 00:34 / 2012.07.19 08:46,1427
1096,전라남도 해남군,2012.07.18 22:40 / 2012.07.19 01:09,1177
1097,전라남도 진도군,2012.07.18 22:28 / 2012.07.19 09:07,1321
1098,전라남도 해남군,2012.07.18 21:00 / 2012.07.19 01:09,2400
1099, ,2012.07.18 19:30 / 2012.07.18 21:59,1742
1100, ,2012.07.18 19:30 / 2012.07.18 21:00,1742
1101,제주특별자치도 제주시,2012.07.18 19:29 / 2012.07.18 20:40,2469
1102,제주특별자치도 서귀포시,2012.07.18 19:08 / 2012.07.18 19:40,4711
1103,제주특별자치도 서귀포시,2012.07.18 19:08 / 2012.07.18 19:40,4711
1104,제주특별자치도 서귀포시,2012.07.18 19:08 / 2012.07.18 19:40,4744
1105,경상남도 창원시 의창구,2012.07.18 18:52 / 2012.07.18 19:40,9
1106,경상남도 창원시 성,2012.07.18 18:51 / 2012.07.18 19:20,22
1107,서울특별시 강남구,2012.06.30 07:34 / 2012.06.30 08:22,140
1108,서울특별시 강남구,2012.06.30 07:34 / 2012.06.30 14:37,140
